iso_code,continent,location,date,new_cases,new_deaths
ITA,Europe,Italy,12/12/20,19902,649
ITA,Europe,Italy,13/12/20,17937,484
ITA,Europe,Italy,14/12/20,12025,491
ITA,Europe,Italy,15/12/20,14839,846
ITA,Europe,Italy,16/12/20,17568,680
ITA,Europe,Italy,17/12/20,18233,683
ITA,Europe,Italy,18/12/20,15401,674
ITA,Europe,Italy,19/12/20,16305,553
ITA,Europe,Italy,20/12/20,15102,352
ITA,Europe,Italy,21/12/20,10869,415
ITA,Europe,Italy,22/12/20,13316,628
ITA,Europe,Italy,23/12/20,13908,553
ITA,Europe,Italy,24/12/20,18039,505
ITA,Europe,Italy,25/12/20,19037,459
ITA,Europe,Italy,26/12/20,10405,261
ITA,Europe,Italy,27/12/20,8937,305
ITA,Europe,Italy,28/12/20,8581,445
ITA,Europe,Italy,29/12/20,11210,659
ITA,Europe,Italy,30/12/20,16202,575
ITA,Europe,Italy,31/12/20,23477,555
ITA,Europe,Italy,1/1/21,22210,462
ITA,Europe,Italy,2/1/21,11825,364
ITA,Europe,Italy,3/1/21,14245,347
ITA,Europe,Italy,4/1/21,10798,348
ITA,Europe,Italy,5/1/21,15375,649
ITA,Europe,Italy,6/1/21,20326,548
ITA,Europe,Italy,7/1/21,18416,414
ITA,Europe,Italy,8/1/21,17529,620
ITA,Europe,Italy,9/1/21,19976,483
ITA,Europe,Italy,10/1/21,18625,361
LIE,Europe,Liechtenstein,16/3/20,0,0
LIE,Europe,Liechtenstein,17/3/20,3,0
LIE,Europe,Liechtenstein,18/3/20,21,0
LIE,Europe,Liechtenstein,19/3/20,0,0
LIE,Europe,Liechtenstein,20/3/20,0,0
LIE,Europe,Liechtenstein,21/3/20,9,0
LIE,Europe,Liechtenstein,22/3/20,0,0
LIE,Europe,Liechtenstein,23/3/20,14,0
LIE,Europe,Liechtenstein,24/3/20,0,0
LIE,Europe,Liechtenstein,25/3/20,0,0
LIE,Europe,Liechtenstein,26/3/20,5,0
LIE,Europe,Liechtenstein,27/3/20,0,0
LIE,Europe,Liechtenstein,28/3/20,0,0
LIE,Europe,Liechtenstein,29/3/20,0,0
LIE,Europe,Liechtenstein,30/3/20,6,0
LIE,Europe,Liechtenstein,31/3/20,6,0
LIE,Europe,Liechtenstein,1/4/20,0,0
LIE,Europe,Liechtenstein,2/4/20,7,0
LIE,Europe,Liechtenstein,3/4/20,1,0
LIE,Europe,Liechtenstein,4/4/20,1,1
LIE,Europe,Liechtenstein,5/4/20,0,0
LIE,Europe,Liechtenstein,6/4/20,0,0
LIE,Europe,Liechtenstein,7/4/20,1,0
LIE,Europe,Liechtenstein,8/4/20,0,0
LIE,Europe,Liechtenstein,9/4/20,0,0
LIE,Europe,Liechtenstein,10/4/20,1,0
LIE,Europe,Liechtenstein,11/4/20,0,0
LIE,Europe,Liechtenstein,12/4/20,0,0
LIE,Europe,Liechtenstein,13/4/20,0,0
LIE,Europe,Liechtenstein,14/4/20,0,0
LIE,Europe,Liechtenstein,15/4/20,0,0
LIE,Europe,Liechtenstein,16/4/20,0,0
LIE,Europe,Liechtenstein,17/4/20,0,0
LIE,Europe,Liechtenstein,18/4/20,0,0
LIE,Europe,Liechtenstein,19/4/20,2,0
LIE,Europe,Liechtenstein,20/4/20,0,0
LIE,Europe,Liechtenstein,21/4/20,0,0
LIE,Europe,Liechtenstein,22/4/20,0,0
LIE,Europe,Liechtenstein,23/4/20,0,0
LIE,Europe,Liechtenstein,24/4/20,0,0
LIE,Europe,Liechtenstein,25/4/20,0,0
LIE,Europe,Liechtenstein,26/4/20,1,0
LIE,Europe,Liechtenstein,27/4/20,0,0
LIE,Europe,Liechtenstein,28/4/20,0,0
LIE,Europe,Liechtenstein,29/4/20,0,0
LIE,Europe,Liechtenstein,30/4/20,0,0
LIE,Europe,Liechtenstein,1/5/20,0,0
LIE,Europe,Liechtenstein,2/5/20,0,0
LIE,Europe,Liechtenstein,3/5/20,0,0
LIE,Europe,Liechtenstein,4/5/20,0,0
LIE,Europe,Liechtenstein,5/5/20,0,0
LIE,Europe,Liechtenstein,6/5/20,0,0
LIE,Europe,Liechtenstein,7/5/20,0,0
LIE,Europe,Liechtenstein,8/5/20,0,0
LIE,Europe,Liechtenstein,9/5/20,0,0
LIE,Europe,Liechtenstein,10/5/20,0,0
LIE,Europe,Liechtenstein,11/5/20,0,0
LIE,Europe,Liechtenstein,12/5/20,0,0
LIE,Europe,Liechtenstein,13/5/20,0,0
LIE,Europe,Liechtenstein,14/5/20,0,0
LIE,Europe,Liechtenstein,15/5/20,0,0
LIE,Europe,Liechtenstein,16/5/20,0,0
LIE,Europe,Liechtenstein,17/5/20,0,0
LIE,Europe,Liechtenstein,18/5/20,0,0
LIE,Europe,Liechtenstein,19/5/20,0,0
LIE,Europe,Liechtenstein,20/5/20,0,0
LIE,Europe,Liechtenstein,21/5/20,0,0
LIE,Europe,Liechtenstein,22/5/20,0,0
LIE,Europe,Liechtenstein,23/5/20,0,0
LIE,Europe,Liechtenstein,24/5/20,0,0
LIE,Europe,Liechtenstein,25/5/20,0,0
LIE,Europe,Liechtenstein,26/5/20,0,0
LIE,Europe,Liechtenstein,27/5/20,0,0
LIE,Europe,Liechtenstein,28/5/20,0,0
LIE,Europe,Liechtenstein,29/5/20,0,0
LIE,Europe,Liechtenstein,30/5/20,0,0
LIE,Europe,Liechtenstein,31/5/20,0,0
LIE,Europe,Liechtenstein,1/6/20,0,0
LIE,Europe,Liechtenstein,2/6/20,0,0
LIE,Europe,Liechtenstein,3/6/20,0,0
LIE,Europe,Liechtenstein,4/6/20,0,0
LIE,Europe,Liechtenstein,5/6/20,0,0
LIE,Europe,Liechtenstein,6/6/20,0,0
LIE,Europe,Liechtenstein,7/6/20,0,0
LIE,Europe,Liechtenstein,8/6/20,0,0
LIE,Europe,Liechtenstein,9/6/20,0,0
LIE,Europe,Liechtenstein,10/6/20,0,0
LIE,Europe,Liechtenstein,11/6/20,0,0
LIE,Europe,Liechtenstein,12/6/20,0,0
LIE,Europe,Liechtenstein,13/6/20,0,0
LIE,Europe,Liechtenstein,14/6/20,0,0
LIE,Europe,Liechtenstein,15/6/20,0,0
LIE,Europe,Liechtenstein,16/6/20,0,0
LIE,Europe,Liechtenstein,17/6/20,0,0
LIE,Europe,Liechtenstein,18/6/20,0,0
LIE,Europe,Liechtenstein,19/6/20,0,0
LIE,Europe,Liechtenstein,20/6/20,0,0
LIE,Europe,Liechtenstein,21/6/20,0,0
LIE,Europe,Liechtenstein,22/6/20,0,0
LIE,Europe,Liechtenstein,23/6/20,0,0
LIE,Europe,Liechtenstein,24/6/20,0,0
LIE,Europe,Liechtenstein,25/6/20,0,0
LIE,Europe,Liechtenstein,26/6/20,0,0
LIE,Europe,Liechtenstein,27/6/20,0,0
LIE,Europe,Liechtenstein,28/6/20,0,0
LIE,Europe,Liechtenstein,29/6/20,0,0
LIE,Europe,Liechtenstein,30/6/20,0,0
LIE,Europe,Liechtenstein,1/7/20,0,0
LIE,Europe,Liechtenstein,2/7/20,1,0
LIE,Europe,Liechtenstein,3/7/20,0,0
LIE,Europe,Liechtenstein,4/7/20,0,0
LIE,Europe,Liechtenstein,5/7/20,0,0
LIE,Europe,Liechtenstein,6/7/20,1,0
LIE,Europe,Liechtenstein,7/7/20,0,0
LIE,Europe,Liechtenstein,8/7/20,0,0
LIE,Europe,Liechtenstein,9/7/20,0,0
LIE,Europe,Liechtenstein,10/7/20,0,0
LIE,Europe,Liechtenstein,11/7/20,0,0
LIE,Europe,Liechtenstein,12/7/20,0,0
LIE,Europe,Liechtenstein,13/7/20,0,0
LIE,Europe,Liechtenstein,14/7/20,0,0
LIE,Europe,Liechtenstein,15/7/20,0,0
LIE,Europe,Liechtenstein,16/7/20,0,0
LIE,Europe,Liechtenstein,17/7/20,1,0
LIE,Europe,Liechtenstein,18/7/20,1,0
LIE,Europe,Liechtenstein,19/7/20,0,0
LIE,Europe,Liechtenstein,20/7/20,0,0
LIE,Europe,Liechtenstein,21/7/20,0,0
LIE,Europe,Liechtenstein,22/7/20,0,0
LIE,Europe,Liechtenstein,23/7/20,0,0
LIE,Europe,Liechtenstein,24/7/20,0,0
LIE,Europe,Liechtenstein,25/7/20,0,0
LIE,Europe,Liechtenstein,26/7/20,0,0
LIE,Europe,Liechtenstein,27/7/20,0,0
LIE,Europe,Liechtenstein,28/7/20,1,0
LIE,Europe,Liechtenstein,29/7/20,1,0
LIE,Europe,Liechtenstein,30/7/20,0,0
LIE,Europe,Liechtenstein,31/7/20,0,0
LIE,Europe,Liechtenstein,1/8/20,0,0
LIE,Europe,Liechtenstein,2/8/20,1,0
LIE,Europe,Liechtenstein,3/8/20,0,0
LIE,Europe,Liechtenstein,4/8/20,0,0
LIE,Europe,Liechtenstein,5/8/20,0,0
LIE,Europe,Liechtenstein,6/8/20,0,0
LIE,Europe,Liechtenstein,7/8/20,0,0
LIE,Europe,Liechtenstein,8/8/20,0,0
LIE,Europe,Liechtenstein,9/8/20,0,0
LIE,Europe,Liechtenstein,10/8/20,0,0
LIE,Europe,Liechtenstein,11/8/20,0,0
LIE,Europe,Liechtenstein,12/8/20,1,0
LIE,Europe,Liechtenstein,13/8/20,0,0
LIE,Europe,Liechtenstein,14/8/20,1,0
LIE,Europe,Liechtenstein,15/8/20,0,0
LIE,Europe,Liechtenstein,16/8/20,0,0
LIE,Europe,Liechtenstein,17/8/20,3,0
LIE,Europe,Liechtenstein,18/8/20,3,0
LIE,Europe,Liechtenstein,19/8/20,1,0
LIE,Europe,Liechtenstein,20/8/20,1,0
LIE,Europe,Liechtenstein,21/8/20,0,0
LIE,Europe,Liechtenstein,22/8/20,0,0
LIE,Europe,Liechtenstein,23/8/20,0,0
LIE,Europe,Liechtenstein,24/8/20,1,0
LIE,Europe,Liechtenstein,25/8/20,2,0
LIE,Europe,Liechtenstein,26/8/20,0,0
LIE,Europe,Liechtenstein,27/8/20,3,0
LIE,Europe,Liechtenstein,28/8/20,1,0
LIE,Europe,Liechtenstein,29/8/20,1,0
LIE,Europe,Liechtenstein,30/8/20,0,0
LIE,Europe,Liechtenstein,31/8/20,0,0
LIE,Europe,Liechtenstein,1/9/20,0,0
LIE,Europe,Liechtenstein,2/9/20,0,0
LIE,Europe,Liechtenstein,3/9/20,0,0
LIE,Europe,Liechtenstein,4/9/20,0,0
LIE,Europe,Liechtenstein,5/9/20,0,0
LIE,Europe,Liechtenstein,6/9/20,0,0
LIE,Europe,Liechtenstein,7/9/20,0,0
LIE,Europe,Liechtenstein,8/9/20,0,0
LIE,Europe,Liechtenstein,9/9/20,1,0
LIE,Europe,Liechtenstein,10/9/20,1,0
LIE,Europe,Liechtenstein,11/9/20,0,0
LIE,Europe,Liechtenstein,12/9/20,2,0
LIE,Europe,Liechtenstein,13/9/20,0,0
LIE,Europe,Liechtenstein,14/9/20,0,0
LIE,Europe,Liechtenstein,15/9/20,0,0
LIE,Europe,Liechtenstein,16/9/20,0,0
LIE,Europe,Liechtenstein,17/9/20,1,0
LIE,Europe,Liechtenstein,18/9/20,0,0
LIE,Europe,Liechtenstein,19/9/20,1,0
LIE,Europe,Liechtenstein,20/9/20,0,0
LIE,Europe,Liechtenstein,21/9/20,1,0
LIE,Europe,Liechtenstein,22/9/20,1,0
LIE,Europe,Liechtenstein,23/9/20,1,0
LIE,Europe,Liechtenstein,24/9/20,0,0
LIE,Europe,Liechtenstein,25/9/20,1,0
LIE,Europe,Liechtenstein,26/9/20,0,0
LIE,Europe,Liechtenstein,27/9/20,0,0
LIE,Europe,Liechtenstein,28/9/20,0,0
LIE,Europe,Liechtenstein,29/9/20,1,0
LIE,Europe,Liechtenstein,30/9/20,0,0
LIE,Europe,Liechtenstein,1/10/20,1,0
LIE,Europe,Liechtenstein,2/10/20,1,0
LIE,Europe,Liechtenstein,3/10/20,3,0
LIE,Europe,Liechtenstein,4/10/20,3,0
LIE,Europe,Liechtenstein,5/10/20,1,0
LIE,Europe,Liechtenstein,6/10/20,3,0
LIE,Europe,Liechtenstein,7/10/20,1,0
LIE,Europe,Liechtenstein,8/10/20,4,0
LIE,Europe,Liechtenstein,9/10/20,4,0
LIE,Europe,Liechtenstein,10/10/20,3,0
LIE,Europe,Liechtenstein,11/10/20,2,0
LIE,Europe,Liechtenstein,12/10/20,4,0
LIE,Europe,Liechtenstein,13/10/20,15,0
LIE,Europe,Liechtenstein,14/10/20,11,0
LIE,Europe,Liechtenstein,15/10/20,9,0
LIE,Europe,Liechtenstein,16/10/20,9,0
LIE,Europe,Liechtenstein,17/10/20,25,0
LIE,Europe,Liechtenstein,18/10/20,7,0
LIE,Europe,Liechtenstein,19/10/20,0,0
LIE,Europe,Liechtenstein,20/10/20,11,0
LIE,Europe,Liechtenstein,21/10/20,17,0
LIE,Europe,Liechtenstein,22/10/20,30,0
LIE,Europe,Liechtenstein,23/10/20,42,0
LIE,Europe,Liechtenstein,24/10/20,16,0
LIE,Europe,Liechtenstein,25/10/20,25,0
LIE,Europe,Liechtenstein,26/10/20,37,0
LIE,Europe,Liechtenstein,27/10/20,26,0
LIE,Europe,Liechtenstein,28/10/20,22,0
LIE,Europe,Liechtenstein,29/10/20,26,0
LIE,Europe,Liechtenstein,30/10/20,37,1
LIE,Europe,Liechtenstein,31/10/20,20,1
LIE,Europe,Liechtenstein,1/11/20,18,0
LIE,Europe,Liechtenstein,2/11/20,47,0
LIE,Europe,Liechtenstein,3/11/20,33,0
LIE,Europe,Liechtenstein,4/11/20,28,0
LIE,Europe,Liechtenstein,5/11/20,33,0
LIE,Europe,Liechtenstein,6/11/20,49,0
LIE,Europe,Liechtenstein,7/11/20,24,0
LIE,Europe,Liechtenstein,8/11/20,23,0
LIE,Europe,Liechtenstein,9/11/20,13,1
LIE,Europe,Liechtenstein,10/11/20,45,0
LIE,Europe,Liechtenstein,11/11/20,31,0
LIE,Europe,Liechtenstein,12/11/20,28,0
LIE,Europe,Liechtenstein,13/11/20,23,1
LIE,Europe,Liechtenstein,14/11/20,42,0
LIE,Europe,Liechtenstein,15/11/20,15,0
LIE,Europe,Liechtenstein,16/11/20,4,2
LIE,Europe,Liechtenstein,17/11/20,13,1
LIE,Europe,Liechtenstein,18/11/20,49,0
LIE,Europe,Liechtenstein,19/11/20,21,0
LIE,Europe,Liechtenstein,20/11/20,22,0
LIE,Europe,Liechtenstein,21/11/20,15,0
LIE,Europe,Liechtenstein,22/11/20,3,0
LIE,Europe,Liechtenstein,23/11/20,44,4
LIE,Europe,Liechtenstein,24/11/20,2,1
LIE,Europe,Liechtenstein,25/11/20,25,1
LIE,Europe,Liechtenstein,26/11/20,25,0
LIE,Europe,Liechtenstein,27/11/20,23,1
LIE,Europe,Liechtenstein,28/11/20,22,0
LIE,Europe,Liechtenstein,29/11/20,0,0
LIE,Europe,Liechtenstein,30/11/20,17,1
LIE,Europe,Liechtenstein,1/12/20,16,0
LIE,Europe,Liechtenstein,2/12/20,32,0
LIE,Europe,Liechtenstein,3/12/20,21,1
LIE,Europe,Liechtenstein,4/12/20,12,0
LIE,Europe,Liechtenstein,5/12/20,27,0
LIE,Europe,Liechtenstein,6/12/20,18,0
LIE,Europe,Liechtenstein,7/12/20,1,2
LIE,Europe,Liechtenstein,8/12/20,7,0
LIE,Europe,Liechtenstein,9/12/20,28,0
LIE,Europe,Liechtenstein,10/12/20,9,0
LIE,Europe,Liechtenstein,11/12/20,25,1
LIE,Europe,Liechtenstein,12/12/20,16,0
LIE,Europe,Liechtenstein,13/12/20,32,0
LIE,Europe,Liechtenstein,14/12/20,52,0
LIE,Europe,Liechtenstein,15/12/20,13,1
LIE,Europe,Liechtenstein,16/12/20,21,0
LIE,Europe,Liechtenstein,17/12/20,35,0
LIE,Europe,Liechtenstein,18/12/20,41,2
LIE,Europe,Liechtenstein,19/12/20,35,2
LIE,Europe,Liechtenstein,20/12/20,47,0
LIE,Europe,Liechtenstein,21/12/20,26,2
LIE,Europe,Liechtenstein,22/12/20,42,1
LIE,Europe,Liechtenstein,23/12/20,32,2
LIE,Europe,Liechtenstein,24/12/20,62,0
LIE,Europe,Liechtenstein,25/12/20,60,0
LIE,Europe,Liechtenstein,26/12/20,20,1
LIE,Europe,Liechtenstein,27/12/20,18,0
LIE,Europe,Liechtenstein,28/12/20,20,4
LIE,Europe,Liechtenstein,29/12/20,31,3
LIE,Europe,Liechtenstein,30/12/20,35,1
LIE,Europe,Liechtenstein,31/12/20,32,0
LIE,Europe,Liechtenstein,1/1/21,39,0
LIE,Europe,Liechtenstein,2/1/21,27,0
LIE,Europe,Liechtenstein,3/1/21,20,0
LIE,Europe,Liechtenstein,4/1/21,2,2
LIE,Europe,Liechtenstein,5/1/21,22,4
LIE,Europe,Liechtenstein,6/1/21,49,3
LIE,Europe,Liechtenstein,7/1/21,14,0
LIE,Europe,Liechtenstein,8/1/21,2,0
LIE,Europe,Liechtenstein,9/1/21,18,1
LIE,Europe,Liechtenstein,10/1/21,11,0
LTU,Europe,Lithuania,16/3/20,5,0
LTU,Europe,Lithuania,17/3/20,8,0
LTU,Europe,Lithuania,18/3/20,2,0
LTU,Europe,Lithuania,19/3/20,9,0
LTU,Europe,Lithuania,20/3/20,13,0
LTU,Europe,Lithuania,21/3/20,34,1
LTU,Europe,Lithuania,22/3/20,60,0
LTU,Europe,Lithuania,23/3/20,36,0
LTU,Europe,Lithuania,24/3/20,30,1
LTU,Europe,Lithuania,25/3/20,65,2
LTU,Europe,Lithuania,26/3/20,25,0
LTU,Europe,Lithuania,27/3/20,59,1
LTU,Europe,Lithuania,28/3/20,36,2
LTU,Europe,Lithuania,29/3/20,66,0
LTU,Europe,Lithuania,30/3/20,31,0
LTU,Europe,Lithuania,31/3/20,46,1
LTU,Europe,Lithuania,1/4/20,44,0
LTU,Europe,Lithuania,2/4/20,68,1
LTU,Europe,Lithuania,3/4/20,47,0
LTU,Europe,Lithuania,4/4/20,75,2
LTU,Europe,Lithuania,5/4/20,40,2
LTU,Europe,Lithuania,6/4/20,32,2
LTU,Europe,Lithuania,7/4/20,37,0
LTU,Europe,Lithuania,8/4/20,32,0
LTU,Europe,Lithuania,9/4/20,43,1
LTU,Europe,Lithuania,10/4/20,44,6
LTU,Europe,Lithuania,11/4/20,27,1
LTU,Europe,Lithuania,12/4/20,27,0
LTU,Europe,Lithuania,13/4/20,9,1
LTU,Europe,Lithuania,14/4/20,8,5
LTU,Europe,Lithuania,15/4/20,21,1
LTU,Europe,Lithuania,16/4/20,37,2
LTU,Europe,Lithuania,17/4/20,21,1
LTU,Europe,Lithuania,18/4/20,90,0
LTU,Europe,Lithuania,19/4/20,59,2
LTU,Europe,Lithuania,20/4/20,28,2
LTU,Europe,Lithuania,21/4/20,24,1
LTU,Europe,Lithuania,22/4/20,20,0
LTU,Europe,Lithuania,23/4/20,28,2
LTU,Europe,Lithuania,24/4/20,12,0
LTU,Europe,Lithuania,25/4/20,16,1
LTU,Europe,Lithuania,26/4/20,12,0
LTU,Europe,Lithuania,27/4/20,11,0
LTU,Europe,Lithuania,28/4/20,105,3
LTU,Europe,Lithuania,29/4/20,31,1
LTU,Europe,Lithuania,30/4/20,10,0
LTU,Europe,Lithuania,1/5/20,14,0
LTU,Europe,Lithuania,2/5/20,7,1
LTU,Europe,Lithuania,3/5/20,4,0
LTU,Europe,Lithuania,4/5/20,9,0
LTU,Europe,Lithuania,5/5/20,4,0
LTU,Europe,Lithuania,6/5/20,5,2
LTU,Europe,Lithuania,7/5/20,5,1
LTU,Europe,Lithuania,8/5/20,3,0
LTU,Europe,Lithuania,9/5/20,8,0
LTU,Europe,Lithuania,10/5/20,35,1
LTU,Europe,Lithuania,11/5/20,6,0
LTU,Europe,Lithuania,12/5/20,6,0
LTU,Europe,Lithuania,13/5/20,14,4
LTU,Europe,Lithuania,14/5/20,6,0
LTU,Europe,Lithuania,15/5/20,12,0
LTU,Europe,Lithuania,16/5/20,11,1
LTU,Europe,Lithuania,17/5/20,7,1
LTU,Europe,Lithuania,18/5/20,6,3
LTU,Europe,Lithuania,19/5/20,15,1
LTU,Europe,Lithuania,20/5/20,15,0
LTU,Europe,Lithuania,21/5/20,16,1
LTU,Europe,Lithuania,22/5/20,11,0
LTU,Europe,Lithuania,23/5/20,12,2
LTU,Europe,Lithuania,24/5/20,7,0
LTU,Europe,Lithuania,25/5/20,12,0
LTU,Europe,Lithuania,26/5/20,4,2
LTU,Europe,Lithuania,27/5/20,8,1
LTU,Europe,Lithuania,28/5/20,9,2
LTU,Europe,Lithuania,29/5/20,6,0
LTU,Europe,Lithuania,30/5/20,8,2
LTU,Europe,Lithuania,31/5/20,5,0
LTU,Europe,Lithuania,1/6/20,3,0
LTU,Europe,Lithuania,2/6/20,4,1
LTU,Europe,Lithuania,3/6/20,2,0
LTU,Europe,Lithuania,4/6/20,3,0
LTU,Europe,Lithuania,5/6/20,7,0
LTU,Europe,Lithuania,6/6/20,11,0
LTU,Europe,Lithuania,7/6/20,9,0
LTU,Europe,Lithuania,8/6/20,6,0
LTU,Europe,Lithuania,9/6/20,7,1
LTU,Europe,Lithuania,10/6/20,6,2
LTU,Europe,Lithuania,11/6/20,19,0
LTU,Europe,Lithuania,12/6/20,4,0
LTU,Europe,Lithuania,13/6/20,7,1
LTU,Europe,Lithuania,14/6/20,5,0
LTU,Europe,Lithuania,15/6/20,5,1
LTU,Europe,Lithuania,16/6/20,3,0
LTU,Europe,Lithuania,17/6/20,2,0
LTU,Europe,Lithuania,18/6/20,6,0
LTU,Europe,Lithuania,19/6/20,8,0
LTU,Europe,Lithuania,20/6/20,3,0
LTU,Europe,Lithuania,21/6/20,3,0
LTU,Europe,Lithuania,22/6/20,3,0
LTU,Europe,Lithuania,23/6/20,2,1
LTU,Europe,Lithuania,24/6/20,1,1
LTU,Europe,Lithuania,25/6/20,2,0
LTU,Europe,Lithuania,26/6/20,2,0
LTU,Europe,Lithuania,27/6/20,5,0
LTU,Europe,Lithuania,28/6/20,2,0
LTU,Europe,Lithuania,29/6/20,1,0
LTU,Europe,Lithuania,30/6/20,1,0
LTU,Europe,Lithuania,1/7/20,1,0
LTU,Europe,Lithuania,2/7/20,7,0
LTU,Europe,Lithuania,3/7/20,3,1
LTU,Europe,Lithuania,4/7/20,3,0
LTU,Europe,Lithuania,5/7/20,5,0
LTU,Europe,Lithuania,6/7/20,5,0
LTU,Europe,Lithuania,7/7/20,3,0
LTU,Europe,Lithuania,8/7/20,10,0
LTU,Europe,Lithuania,9/7/20,3,0
LTU,Europe,Lithuania,10/7/20,4,0
LTU,Europe,Lithuania,11/7/20,4,0
LTU,Europe,Lithuania,12/7/20,4,0
LTU,Europe,Lithuania,13/7/20,5,0
LTU,Europe,Lithuania,14/7/20,1,0
LTU,Europe,Lithuania,15/7/20,7,0
LTU,Europe,Lithuania,16/7/20,20,0
LTU,Europe,Lithuania,17/7/20,6,0
LTU,Europe,Lithuania,18/7/20,7,1
LTU,Europe,Lithuania,19/7/20,17,0
LTU,Europe,Lithuania,20/7/20,15,0
LTU,Europe,Lithuania,21/7/20,2,0
LTU,Europe,Lithuania,22/7/20,2,0
LTU,Europe,Lithuania,23/7/20,9,0
LTU,Europe,Lithuania,24/7/20,26,0
LTU,Europe,Lithuania,25/7/20,15,0
LTU,Europe,Lithuania,26/7/20,7,0
LTU,Europe,Lithuania,27/7/20,11,0
LTU,Europe,Lithuania,28/7/20,8,0
LTU,Europe,Lithuania,29/7/20,16,0
LTU,Europe,Lithuania,30/7/20,19,0
LTU,Europe,Lithuania,31/7/20,13,0
LTU,Europe,Lithuania,1/8/20,18,0
LTU,Europe,Lithuania,2/8/20,17,0
LTU,Europe,Lithuania,3/8/20,10,0
LTU,Europe,Lithuania,4/8/20,17,0
LTU,Europe,Lithuania,5/8/20,10,1
LTU,Europe,Lithuania,6/8/20,24,0
LTU,Europe,Lithuania,7/8/20,23,0
LTU,Europe,Lithuania,8/8/20,37,0
LTU,Europe,Lithuania,9/8/20,21,0
LTU,Europe,Lithuania,10/8/20,13,0
LTU,Europe,Lithuania,11/8/20,18,0
LTU,Europe,Lithuania,12/8/20,26,0
LTU,Europe,Lithuania,13/8/20,21,0
LTU,Europe,Lithuania,14/8/20,22,0
LTU,Europe,Lithuania,15/8/20,34,0
LTU,Europe,Lithuania,16/8/20,30,0
LTU,Europe,Lithuania,17/8/20,20,0
LTU,Europe,Lithuania,18/8/20,38,0
LTU,Europe,Lithuania,19/8/20,22,0
LTU,Europe,Lithuania,20/8/20,32,1
LTU,Europe,Lithuania,21/8/20,36,1
LTU,Europe,Lithuania,22/8/20,30,1
LTU,Europe,Lithuania,23/8/20,41,0
LTU,Europe,Lithuania,24/8/20,38,1
LTU,Europe,Lithuania,25/8/20,21,0
LTU,Europe,Lithuania,26/8/20,32,0
LTU,Europe,Lithuania,27/8/20,36,0
LTU,Europe,Lithuania,28/8/20,48,1
LTU,Europe,Lithuania,29/8/20,29,0
LTU,Europe,Lithuania,30/8/20,35,0
LTU,Europe,Lithuania,31/8/20,32,0
LTU,Europe,Lithuania,1/9/20,23,0
LTU,Europe,Lithuania,2/9/20,29,0
LTU,Europe,Lithuania,3/9/20,20,0
LTU,Europe,Lithuania,4/9/20,26,0
ALB,Europe,Albania,24/3/20,19,1
ALB,Europe,Albania,25/3/20,23,0
ALB,Europe,Albania,26/3/20,28,1
ALB,Europe,Albania,27/3/20,12,2
ALB,Europe,Albania,28/3/20,11,2
ALB,Europe,Albania,29/3/20,15,0
ALB,Europe,Albania,30/3/20,11,1
ALB,Europe,Albania,31/3/20,20,4
ALB,Europe,Albania,1/4/20,16,0
ALB,Europe,Albania,2/4/20,18,1
ALB,Europe,Albania,3/4/20,27,1
ALB,Europe,Albania,4/4/20,29,3
ALB,Europe,Albania,5/4/20,28,0
ALB,Europe,Albania,6/4/20,16,1
ALB,Europe,Albania,7/4/20,6,1
ALB,Europe,Albania,8/4/20,17,0
ALB,Europe,Albania,9/4/20,9,1
ALB,Europe,Albania,10/4/20,7,0
ALB,Europe,Albania,11/4/20,17,0
ALB,Europe,Albania,12/4/20,13,0
ALB,Europe,Albania,13/4/20,21,0
ALB,Europe,Albania,14/4/20,8,1
ALB,Europe,Albania,15/4/20,19,1
ALB,Europe,Albania,16/4/20,24,1
ALB,Europe,Albania,17/4/20,21,0
ALB,Europe,Albania,18/4/20,9,0
ALB,Europe,Albania,19/4/20,14,0
ALB,Europe,Albania,20/4/20,22,0
ALB,Europe,Albania,21/4/20,25,0
ALB,Europe,Albania,22/4/20,25,1
LTU,Europe,Lithuania,5/9/20,36,0
LTU,Europe,Lithuania,6/9/20,43,0
LTU,Europe,Lithuania,7/9/20,17,0
LTU,Europe,Lithuania,8/9/20,31,0
LTU,Europe,Lithuania,9/9/20,32,0
LTU,Europe,Lithuania,10/9/20,36,0
LTU,Europe,Lithuania,11/9/20,44,0
LTU,Europe,Lithuania,12/9/20,53,0
LTU,Europe,Lithuania,13/9/20,39,1
LTU,Europe,Lithuania,14/9/20,51,0
LTU,Europe,Lithuania,15/9/20,11,0
LTU,Europe,Lithuania,16/9/20,45,0
LTU,Europe,Lithuania,17/9/20,62,0
LTU,Europe,Lithuania,18/9/20,61,0
LTU,Europe,Lithuania,19/9/20,99,0
LTU,Europe,Lithuania,20/9/20,80,0
LTU,Europe,Lithuania,21/9/20,70,0
LTU,Europe,Lithuania,22/9/20,45,0
LTU,Europe,Lithuania,23/9/20,73,0
LTU,Europe,Lithuania,24/9/20,138,2
LTU,Europe,Lithuania,25/9/20,114,0
LTU,Europe,Lithuania,26/9/20,111,0
LTU,Europe,Lithuania,27/9/20,90,2
LTU,Europe,Lithuania,28/9/20,105,1
LTU,Europe,Lithuania,29/9/20,97,0
LTU,Europe,Lithuania,30/9/20,106,0
LTU,Europe,Lithuania,1/10/20,91,0
